started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:22:26.192739+00:00,GET,/,Root redirect,200,631.8982999946456,30789,
2026-06-04T11:22:26.734268+00:00,GET,/admin-login,Admin login page,200,281.8540000007488,9945,
2026-06-04T11:22:26.765271+00:00,GET,/static/styles.css,Main stylesheet,200,266.2240999925416,18140,
2026-06-04T11:22:26.786268+00:00,GET,/admin-login,Admin login page,200,277.27029999368824,9945,
2026-06-04T11:22:26.799268+00:00,GET,/admin-login,Admin login page,200,319.10719998995773,9945,
2026-06-04T11:22:27.137892+00:00,GET,/login,Login page,200,236.23909999150783,30789,
2026-06-04T11:22:26.859187+00:00,GET,/,Root redirect,200,564.19599999208,30789,
2026-06-04T11:22:27.230282+00:00,GET,/register,Register page,200,272.10469997953624,39583,
2026-06-04T11:22:27.261286+00:00,GET,/login,Login page,200,293.7464999849908,30789,
2026-06-04T11:22:27.338024+00:00,GET,/admin-login,Admin login page,200,250.93020001077093,9945,
2026-06-04T11:22:27.521329+00:00,GET,/login,Login page,200,325.43660001829267,30789,
2026-06-04T11:22:27.567329+00:00,GET,/static/styles.css,Main stylesheet,200,287.1692999906372,18140,
2026-06-04T11:22:27.628656+00:00,GET,/static/styles.css,Main stylesheet,200,234.00920000858605,18140,
2026-06-04T11:22:27.261286+00:00,GET,/,Root redirect,200,636.0601999913342,30789,
2026-06-04T11:22:27.539329+00:00,GET,/,Root redirect,200,512.5901999999769,30789,
2026-06-04T11:22:27.924291+00:00,GET,/admin-login,Admin login page,200,302.51989999669604,9945,
2026-06-04T11:22:28.002669+00:00,GET,/register,Register page,200,287.7357999968808,39583,
2026-06-04T11:22:28.096422+00:00,GET,/admin-login,Admin login page,200,350.9442000067793,9945,
2026-06-04T11:22:27.877665+00:00,GET,/,Root redirect,200,571.0893000068609,30789,
2026-06-04T11:22:28.065172+00:00,GET,/,Root redirect,200,597.7634000009857,30789,
2026-06-04T11:22:28.367429+00:00,GET,/admin-login,Admin login page,200,298.0995000107214,9945,
2026-06-04T11:22:28.387431+00:00,GET,/static/styles.css,Main stylesheet,200,312.4277000024449,18140,
2026-06-04T11:22:28.562417+00:00,GET,/static/styles.css,Main stylesheet,200,276.40090000932105,18140,
2026-06-04T11:22:28.367429+00:00,GET,/,Root redirect,200,574.6435000037309,30789,
2026-06-04T11:22:28.425430+00:00,GET,/,Root redirect,200,608.607399975881,30789,
2026-06-04T11:22:28.794694+00:00,GET,/static/styles.css,Main stylesheet,200,250.4377999866847,18140,
2026-06-04T11:22:28.739440+00:00,GET,/login,Login page,200,331.45579998381436,30789,
2026-06-04T11:22:28.950580+00:00,GET,/register,Register page,200,282.81830000923946,39583,
2026-06-04T11:22:28.950580+00:00,GET,/login,Login page,200,305.8889999811072,30789,
2026-06-04T11:22:29.166978+00:00,GET,/admin-login,Admin login page,200,265.95100000849925,9945,
2026-06-04T11:22:29.166978+00:00,GET,/register,Register page,200,300.25000000023283,39583,
2026-06-04T11:22:29.352650+00:00,GET,/static/styles.css,Main stylesheet,200,302.5519000075292,18140,
2026-06-04T11:22:29.214376+00:00,GET,/,Root redirect,200,494.325999985449,30789,
2026-06-04T11:22:29.446637+00:00,GET,/admin-login,Admin login page,200,343.42210000613704,9945,
2026-06-04T11:22:29.539386+00:00,GET,/register,Register page,200,267.64880001428537,39583,
2026-06-04T11:22:29.575386+00:00,GET,/login,Login page,200,279.5996000058949,30789,
2026-06-04T11:22:29.739958+00:00,GET,/admin-login,Admin login page,200,256.55079999705777,9945,
2026-06-04T11:22:29.558386+00:00,GET,/,Root redirect,200,621.0101000033319,30789,
2026-06-04T11:22:29.943525+00:00,GET,/static/styles.css,Main stylesheet,200,334.47139998315834,18140,
2026-06-04T11:22:29.770645+00:00,GET,/,Root redirect,200,573.5157000017352,30789,
2026-06-04T11:22:30.158394+00:00,GET,/static/styles.css,Main stylesheet,200,273.07419999851845,18140,
2026-06-04T11:22:30.219829+00:00,GET,/login,Login page,200,303.4023999935016,30789,
2026-06-04T11:22:29.973353+00:00,GET,/,Root redirect,200,610.4124000121374,30789,
2026-06-04T11:22:30.302827+00:00,GET,/register,Register page,200,292.24080001586117,39583,
2026-06-04T11:22:30.361256+00:00,GET,/login,Login page,200,268.763800006127,30789,
2026-06-04T11:22:30.321827+00:00,GET,/register,Register page,200,313.57699999352917,39583,
2026-06-04T11:22:30.687402+00:00,GET,/static/styles.css,Main stylesheet,200,321.69530002283864,18140,
2026-06-04T11:22:30.500712+00:00,GET,/,Root redirect,200,521.3462999963667,30789,
2026-06-04T11:22:30.781468+00:00,GET,/admin-login,Admin login page,200,266.6795999975875,9945,
2026-06-04T11:22:30.935857+00:00,GET,/register,Register page,200,301.71170001267456,39583,
2026-06-04T11:22:31.029230+00:00,GET,/login,Login page,200,269.73390000057407,30789,
2026-06-04T11:22:31.107854+00:00,GET,/register,Register page,200,282.25940000265837,39583,
2026-06-04T11:22:30.858112+00:00,GET,/,Root redirect,200,543.7853999901563,30789,
2026-06-04T11:22:31.143854+00:00,GET,/static/styles.css,Main stylesheet,200,296.39050000696443,18140,
2026-06-04T11:22:31.143854+00:00,GET,/static/styles.css,Main stylesheet,200,321.59010000759736,18140,
2026-06-04T11:22:31.090854+00:00,GET,/,Root redirect,200,584.097400016617,30789,
2026-06-04T11:22:31.528318+00:00,GET,/login,Login page,200,297.649200016167,30789,
2026-06-04T11:22:31.511275+00:00,GET,/,Root redirect,200,520.7180999859702,30789,
2026-06-04T11:22:31.743997+00:00,GET,/static/styles.css,Main stylesheet,200,331.1540999857243,18140,
2026-06-04T11:22:31.558317+00:00,GET,/,Root redirect,200,566.0340000176802,30789,
2026-06-04T11:22:31.917548+00:00,GET,/login,Login page,200,309.14599998504855,30789,
2026-06-04T11:22:31.900548+00:00,GET,/register,Register page,200,335.4807000141591,39583,
2026-06-04T11:22:31.946302+00:00,GET,/login,Login page,200,290.9675999835599,30789,
2026-06-04T11:22:31.977294+00:00,GET,/admin-login,Admin login page,200,264.2455000022892,9945,
2026-06-04T11:22:31.806447+00:00,GET,/,Root redirect,200,614.8995000112336,30789,
2026-06-04T11:22:32.181807+00:00,GET,/register,Register page,200,316.9153000053484,39583,
2026-06-04T11:22:32.335934+00:00,GET,/admin-login,Admin login page,200,274.39220002270304,9945,
2026-06-04T11:22:32.539192+00:00,GET,/login,Login page,200,289.93339999578893,30789,
2026-06-04T11:22:32.634194+00:00,GET,/login,Login page,200,288.2652999833226,30789,
2026-06-04T11:22:32.727457+00:00,GET,/login,Login page,200,337.37870000186376,30789,
2026-06-04T11:22:32.746456+00:00,GET,/register,Register page,200,322.9633000155445,39583,
2026-06-04T11:22:32.746456+00:00,GET,/register,Register page,200,341.0202999948524,39583,
2026-06-04T11:22:32.746456+00:00,GET,/register,Register page,200,352.91389998747036,39583,
2026-06-04T11:22:32.929623+00:00,GET,/register,Register page,200,237.89180000312626,39583,
2026-06-04T11:22:32.587193+00:00,GET,/,Root redirect,200,589.2820000008214,30789,
2026-06-04T11:22:33.006001+00:00,GET,/static/styles.css,Main stylesheet,200,381.4272000163328,18140,
2026-06-04T11:22:33.114255+00:00,GET,/login,Login page,200,292.53989999415353,30789,
2026-06-04T11:22:33.425477+00:00,GET,/admin-login,Admin login page,200,243.98210001527332,9945,
2026-06-04T11:22:33.566480+00:00,GET,/admin-login,Admin login page,200,269.03090000269003,9945,
2026-06-04T11:22:33.619482+00:00,GET,/admin-login,Admin login page,200,272.34690001932904,9945,
2026-06-04T11:22:33.601482+00:00,GET,/login,Login page,200,298.3502999995835,30789,
2026-06-04T11:22:33.332435+00:00,GET,/,Root redirect,200,585.7667000091169,30789,
2026-06-04T11:22:33.583485+00:00,GET,/,Root redirect,200,588.6108999839053,30789,
