started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:20:47.897330+00:00,GET,/static/styles.css,Main stylesheet,200,310.107799974503,18140,
2026-06-04T11:20:47.909342+00:00,GET,/register,Register page,200,320.1231999846641,39583,
2026-06-04T11:20:47.897330+00:00,GET,/admin-login,Admin login page,200,336.81580002303235,9945,
2026-06-04T11:20:47.969385+00:00,GET,/static/styles.css,Main stylesheet,200,275.0258999876678,18140,
2026-06-04T11:20:47.927849+00:00,GET,/,Root redirect,200,547.8908999939449,30789,
2026-06-04T11:20:48.756094+00:00,GET,/static/styles.css,Main stylesheet,200,288.43139999662526,18140,
2026-06-04T11:20:48.737572+00:00,GET,/login,Login page,200,307.8294000006281,30789,
2026-06-04T11:20:48.721066+00:00,GET,/,Root redirect,200,536.8511999840848,30789,
2026-06-04T11:20:48.737572+00:00,GET,/,Root redirect,200,575.4798000270966,30789,
2026-06-04T11:20:48.986941+00:00,GET,/,Root redirect,200,506.422799982829,30789,
2026-06-04T11:20:49.560082+00:00,GET,/login,Login page,200,284.93799999705516,30789,
2026-06-04T11:20:49.824856+00:00,GET,/admin-login,Admin login page,200,276.6546999919228,9945,
2026-06-04T11:20:49.560082+00:00,GET,/,Root redirect,200,554.1878999792971,30789,
2026-06-04T11:20:49.762411+00:00,GET,/,Root redirect,200,578.6101999983657,30789,
2026-06-04T11:20:50.351267+00:00,GET,/admin-login,Admin login page,200,301.77350001758896,9945,
2026-06-04T11:20:49.993705+00:00,GET,/admin-login,Admin login page,200,739.6624999819323,9945,
2026-06-04T11:20:50.615866+00:00,GET,/login,Login page,200,281.5900999994483,30789,
2026-06-04T11:20:50.852739+00:00,GET,/register,Register page,200,337.17969999997877,39583,
2026-06-04T11:20:50.615866+00:00,GET,/,Root redirect,200,575.8577999949921,30789,
2026-06-04T11:20:51.161663+00:00,GET,/login,Login page,200,269.22569997259416,30789,
2026-06-04T11:20:51.237920+00:00,GET,/admin-login,Admin login page,200,288.9396999962628,9945,
2026-06-04T11:20:51.704792+00:00,GET,/admin-login,Admin login page,200,317.758799996227,9945,
2026-06-04T11:20:51.410782+00:00,GET,/,Root redirect,200,634.6858000033535,30789,
2026-06-04T11:20:51.935681+00:00,GET,/register,Register page,200,278.2000000006519,39583,
2026-06-04T11:20:52.027233+00:00,GET,/,Root redirect,200,601.6211000096519,30789,
2026-06-04T11:20:51.704792+00:00,GET,/register,Register page,200,981.7799000011291,39583,
2026-06-04T11:20:52.533457+00:00,GET,/login,Login page,200,283.5487999836914,30789,
2026-06-04T11:20:52.550966+00:00,GET,/register,Register page,200,278.8645999971777,39583,
2026-06-04T11:20:52.718608+00:00,GET,/login,Login page,200,264.42819999647327,30789,
2026-06-04T11:20:53.132902+00:00,GET,/register,Register page,200,276.94669997435994,39583,
2026-06-04T11:20:53.195257+00:00,GET,/register,Register page,200,281.54639998683706,39583,
2026-06-04T11:20:53.336332+00:00,GET,/login,Login page,200,299.84520000289194,30789,
2026-06-04T11:20:53.319320+00:00,GET,/login,Login page,200,320.37179998587817,30789,
2026-06-04T11:20:53.488977+00:00,GET,/login,Login page,200,289.4576000107918,30789,
2026-06-04T11:20:53.922896+00:00,GET,/static/styles.css,Main stylesheet,200,277.9066000075545,18140,
