started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:32:58.445573+00:00,GET,/,Root redirect,200,1160.2065999759361,30789,
2026-06-04T11:32:58.853324+00:00,GET,/login,Login page,200,780.1445000222884,30789,
2026-06-04T11:32:58.367575+00:00,GET,/,Root redirect,200,1293.7276000156999,30789,
2026-06-04T11:32:58.854324+00:00,GET,/register,Register page,200,857.1440000087023,39583,
2026-06-04T11:32:58.962327+00:00,GET,/admin-login,Admin login page,200,772.002000012435,9945,
2026-06-04T11:32:58.714574+00:00,GET,/admin-login,Admin login page,200,1044.2752999952063,9945,
2026-06-04T11:32:58.605575+00:00,GET,/,Root redirect,200,1157.5674999912735,30789,
2026-06-04T11:32:58.633575+00:00,GET,/,Root redirect,200,1133.1669999926817,30789,
2026-06-04T11:32:59.039325+00:00,GET,/static/styles.css,Main stylesheet,200,748.9526999997906,18140,
2026-06-04T11:32:59.010325+00:00,GET,/register,Register page,200,778.5570000123698,39583,
2026-06-04T11:32:58.854324+00:00,GET,/static/styles.css,Main stylesheet,200,942.2714999818709,18140,
2026-06-04T11:32:58.853324+00:00,GET,/login,Login page,200,943.5448000149336,30789,
2026-06-04T11:32:59.193325+00:00,GET,/static/styles.css,Main stylesheet,200,607.8642999927979,18140,
2026-06-04T11:32:59.122327+00:00,GET,/register,Register page,200,741.7766000144184,39583,
2026-06-04T11:32:58.854324+00:00,GET,/admin-login,Admin login page,200,1027.7270000078715,9945,
2026-06-04T11:32:59.341325+00:00,GET,/admin-login,Admin login page,200,544.2073000012897,9945,
2026-06-04T11:32:58.853324+00:00,GET,/admin-login,Admin login page,200,1051.5815999824554,9945,
2026-06-04T11:32:59.140324+00:00,GET,/admin-login,Admin login page,200,785.9058000030927,9945,
2026-06-04T11:32:58.885324+00:00,GET,/static/styles.css,Main stylesheet,200,1042.159000004176,18140,
2026-06-04T11:32:59.151324+00:00,GET,/static/styles.css,Main stylesheet,200,777.2623999917414,18140,
2026-06-04T11:32:59.213327+00:00,GET,/static/styles.css,Main stylesheet,200,717.6914000010584,18140,
2026-06-04T11:32:58.854324+00:00,GET,/login,Login page,200,1077.961899980437,30789,
2026-06-04T11:32:59.237326+00:00,GET,/login,Login page,200,696.6342000232544,30789,
2026-06-04T11:32:59.487326+00:00,GET,/login,Login page,200,448.6468000104651,30789,
2026-06-04T11:32:58.936327+00:00,GET,/register,Register page,200,1000.3704000264406,39583,
2026-06-04T11:32:59.293325+00:00,GET,/static/styles.css,Main stylesheet,200,645.4462000110652,18140,
2026-06-04T11:32:59.237326+00:00,GET,/login,Login page,200,702.4811000155751,30789,
2026-06-04T11:32:59.403326+00:00,GET,/login,Login page,200,537.6963999879081,30789,
2026-06-04T11:32:59.121325+00:00,GET,/login,Login page,200,821.2434000161011,30789,
2026-06-04T11:32:59.340325+00:00,GET,/login,Login page,200,603.4085999999661,30789,
2026-06-04T11:32:58.853324+00:00,GET,/login,Login page,200,1092.5122000044212,30789,
2026-06-04T11:32:59.558325+00:00,GET,/register,Register page,200,388.8818999985233,39583,
2026-06-04T11:32:58.713576+00:00,GET,/,Root redirect,200,1235.500899987528,30789,
2026-06-04T11:32:58.936327+00:00,GET,/register,Register page,200,1013.805800001137,39583,
2026-06-04T11:32:59.213327+00:00,GET,/register,Register page,200,739.0319000114687,39583,
2026-06-04T11:32:59.086328+00:00,GET,/register,Register page,200,868.3454999991227,39583,
2026-06-04T11:32:59.261324+00:00,GET,/register,Register page,200,694.5529000076931,39583,
2026-06-04T11:32:58.694574+00:00,GET,/,Root redirect,200,1271.8304000154603,30789,
2026-06-04T11:32:58.962327+00:00,GET,/,Root redirect,200,1607.0419999887235,30789,
2026-06-04T11:32:58.854324+00:00,GET,/,Root redirect,200,1873.5237000219058,30789,
2026-06-04T11:33:00.114371+00:00,GET,/admin-login,Admin login page,200,753.8433000154328,9945,
2026-06-04T11:32:59.261324+00:00,GET,/,Root redirect,200,1640.5402999953367,30789,
2026-06-04T11:33:00.114371+00:00,GET,/admin-login,Admin login page,200,789.2953000264242,9945,
2026-06-04T11:32:59.292325+00:00,GET,/,Root redirect,200,1618.5672999999952,30789,
2026-06-04T11:32:59.902680+00:00,GET,/register,Register page,200,1009.8093000124209,39583,
2026-06-04T11:32:59.801677+00:00,GET,/register,Register page,200,1112.5439000024926,39583,
2026-06-04T11:33:00.203369+00:00,GET,/static/styles.css,Main stylesheet,200,711.3392000028398,18140,
2026-06-04T11:33:00.310368+00:00,GET,/admin-login,Admin login page,200,606.7678999970667,9945,
2026-06-04T11:33:00.277368+00:00,GET,/static/styles.css,Main stylesheet,200,641.2843000143766,18140,
2026-06-04T11:33:00.114371+00:00,GET,/static/styles.css,Main stylesheet,200,805.58490002295,18140,
2026-06-04T11:33:00.204371+00:00,GET,/login,Login page,200,736.4987999899313,30789,
2026-06-04T11:33:00.162368+00:00,GET,/register,Register page,200,780.0321000104304,39583,
2026-06-04T11:33:00.097368+00:00,GET,/login,Login page,200,846.8377999961376,30789,
2026-06-04T11:33:00.114371+00:00,GET,/register,Register page,200,830.8021999837365,39583,
2026-06-04T11:33:00.239370+00:00,GET,/register,Register page,200,707.0781999791507,39583,
2026-06-04T11:33:00.277368+00:00,GET,/register,Register page,200,690.3497999883257,39583,
2026-06-04T11:33:00.387370+00:00,GET,/static/styles.css,Main stylesheet,200,605.0154999829829,18140,
2026-06-04T11:33:00.328369+00:00,GET,/admin-login,Admin login page,200,670.5268000077922,9945,
2026-06-04T11:33:00.381369+00:00,GET,/register,Register page,200,648.554100014735,39583,
2026-06-04T11:33:00.310368+00:00,GET,/register,Register page,200,735.5159999860916,39583,
2026-06-04T11:33:00.399368+00:00,GET,/login,Login page,200,651.2111999909393,30789,
2026-06-04T11:33:00.478370+00:00,GET,/register,Register page,200,596.7089000041597,39583,
2026-06-04T11:33:00.497368+00:00,GET,/admin-login,Admin login page,200,601.5576999925543,9945,
2026-06-04T11:33:00.587370+00:00,GET,/admin-login,Admin login page,200,524.79629998561,9945,
2026-06-04T11:33:00.400368+00:00,GET,/login,Login page,200,715.3261999774259,30789,
2026-06-04T11:33:00.516369+00:00,GET,/admin-login,Admin login page,200,601.9682000041939,9945,
2026-06-04T11:33:00.418368+00:00,GET,/admin-login,Admin login page,200,755.9275999956299,9945,
2026-06-04T11:33:00.515368+00:00,GET,/admin-login,Admin login page,200,660.335299995495,9945,
2026-06-04T11:33:00.515368+00:00,GET,/register,Register page,200,661.5822000021581,39583,
2026-06-04T11:33:00.516369+00:00,GET,/admin-login,Admin login page,200,661.7711999861058,9945,
2026-06-04T11:33:00.533368+00:00,GET,/admin-login,Admin login page,200,647.0412999915425,9945,
2026-06-04T11:33:00.587370+00:00,GET,/login,Login page,200,594.3453000218142,30789,
2026-06-04T11:33:00.663371+00:00,GET,/static/styles.css,Main stylesheet,200,521.0097999952268,18140,
2026-06-04T11:33:00.533368+00:00,GET,/static/styles.css,Main stylesheet,200,651.8456000194419,18140,
2026-06-04T11:33:00.516369+00:00,GET,/login,Login page,200,690.4199999989942,30789,
2026-06-04T11:33:00.515368+00:00,GET,/login,Login page,200,693.0634999880567,30789,
2026-06-04T11:33:00.065695+00:00,GET,/,Root redirect,200,1144.8379999783356,30789,
2026-06-04T11:33:00.516369+00:00,GET,/register,Register page,200,695.4063999874052,39583,
2026-06-04T11:33:00.607371+00:00,GET,/login,Login page,200,606.7952000012156,30789,
2026-06-04T11:33:00.662371+00:00,GET,/admin-login,Admin login page,200,553.1854000000749,9945,
2026-06-04T11:33:00.514368+00:00,GET,/login,Login page,200,702.2034999972675,30789,
2026-06-04T11:33:00.663371+00:00,GET,/register,Register page,200,555.7980999874417,39583,
2026-06-04T11:33:00.257368+00:00,GET,/,Root redirect,200,963.9415999990888,30789,
2026-06-04T11:33:00.516369+00:00,GET,/static/styles.css,Main stylesheet,200,714.5583999808878,18140,
2026-06-04T11:33:00.291370+00:00,GET,/,Root redirect,200,1011.6279999783728,30789,
2026-06-04T11:33:01.079643+00:00,GET,/static/styles.css,Main stylesheet,200,270.165599999018,18140,
2026-06-04T11:33:00.516369+00:00,GET,/,Root redirect,200,1727.8360000054818,30789,
2026-06-04T11:33:00.516369+00:00,GET,/,Root redirect,200,1735.2362999808975,30789,
2026-06-04T11:33:01.375603+00:00,GET,/static/styles.css,Main stylesheet,200,899.4291999842972,18140,
2026-06-04T11:33:01.234643+00:00,GET,/login,Login page,200,1042.1146999869961,30789,
2026-06-04T11:33:00.381369+00:00,GET,/,Root redirect,200,1896.0773999860976,30789,
2026-06-04T11:33:01.407604+00:00,GET,/static/styles.css,Main stylesheet,200,871.5450000017881,18140,
2026-06-04T11:33:01.407604+00:00,GET,/register,Register page,200,873.0325999786146,39583,
2026-06-04T11:33:01.508605+00:00,GET,/admin-login,Admin login page,200,806.9764999963809,9945,
2026-06-04T11:33:01.443606+00:00,GET,/static/styles.css,Main stylesheet,200,923.5229999758303,18140,
2026-06-04T11:33:01.664603+00:00,GET,/admin-login,Admin login page,200,712.5381999940146,9945,
2026-06-04T11:33:01.475604+00:00,GET,/static/styles.css,Main stylesheet,200,946.7363000148907,18140,
2026-06-04T11:33:01.864604+00:00,GET,/static/styles.css,Main stylesheet,200,578.686499997275,18140,
2026-06-04T11:33:01.442603+00:00,GET,/login,Login page,200,1003.9073000079952,30789,
2026-06-04T11:33:01.627603+00:00,GET,/admin-login,Admin login page,200,824.6696999995038,9945,
2026-06-04T11:33:01.760604+00:00,GET,/login,Login page,200,692.532899993239,30789,
2026-06-04T11:33:01.708603+00:00,GET,/static/styles.css,Main stylesheet,200,809.9813000007998,18140,
2026-06-04T11:33:01.696604+00:00,GET,/admin-login,Admin login page,200,862.8355999826454,9945,
2026-06-04T11:33:01.810603+00:00,GET,/static/styles.css,Main stylesheet,200,788.7957000057213,18140,
2026-06-04T11:33:01.810603+00:00,GET,/admin-login,Admin login page,200,790.9166000026744,9945,
2026-06-04T11:33:01.664603+00:00,GET,/static/styles.css,Main stylesheet,200,937.5856000115164,18140,
2026-06-04T11:33:01.727603+00:00,GET,/login,Login page,200,876.0839000169653,30789,
2026-06-04T11:33:01.585603+00:00,GET,/static/styles.css,Main stylesheet,200,1019.2097999970429,18140,
2026-06-04T11:33:01.508605+00:00,GET,/login,Login page,200,1097.8505999955814,30789,
2026-06-04T11:33:01.535604+00:00,GET,/static/styles.css,Main stylesheet,200,1072.1040000207722,18140,
2026-06-04T11:33:01.773604+00:00,GET,/register,Register page,200,836.0563000023831,39583,
2026-06-04T11:33:01.566604+00:00,GET,/register,Register page,200,1044.2094000172801,39583,
2026-06-04T11:33:01.708603+00:00,GET,/login,Login page,200,903.4126999904402,30789,
2026-06-04T11:33:01.779604+00:00,GET,/login,Login page,200,834.3920999905095,30789,
2026-06-04T11:33:01.567606+00:00,GET,/register,Register page,200,1048.2439000043087,39583,
2026-06-04T11:33:01.709604+00:00,GET,/login,Login page,200,906.8508999771439,30789,
2026-06-04T11:33:01.779604+00:00,GET,/register,Register page,200,838.0569999862928,39583,
2026-06-04T11:33:01.942604+00:00,GET,/static/styles.css,Main stylesheet,200,677.1622000087518,18140,
2026-06-04T11:33:01.930603+00:00,GET,/static/styles.css,Main stylesheet,200,689.9894000089262,18140,
2026-06-04T11:33:01.615604+00:00,GET,/register,Register page,200,1006.29590000608,39583,
2026-06-04T11:33:01.727603+00:00,GET,/register,Register page,200,896.1534000118263,39583,
2026-06-04T11:33:01.828604+00:00,GET,/register,Register page,200,796.627300005639,39583,
2026-06-04T11:33:01.828604+00:00,GET,/register,Register page,200,799.3262000090908,39583,
2026-06-04T11:33:01.442603+00:00,GET,/register,Register page,200,1186.9699000089895,39583,
2026-06-04T11:33:01.442603+00:00,GET,/,Root redirect,200,1187.8950000100303,30789,
2026-06-04T11:33:01.810603+00:00,GET,/register,Register page,200,821.128299983684,39583,
2026-06-04T11:33:01.443606+00:00,GET,/,Root redirect,200,1189.5458999788389,30789,
2026-06-04T11:33:01.977604+00:00,GET,/,Root redirect,200,954.9652000132482,30789,
2026-06-04T11:33:01.727603+00:00,GET,/,Root redirect,200,1206.1650000105146,30789,
2026-06-04T11:33:01.709604+00:00,GET,/,Root redirect,200,1225.66690001986,30789,
2026-06-04T11:33:01.942604+00:00,GET,/,Root redirect,200,993.4920000087004,30789,
2026-06-04T11:33:01.443606+00:00,GET,/,Root redirect,200,1513.3330000098795,30789,
2026-06-04T11:33:01.894603+00:00,GET,/,Root redirect,200,1075.7538999896497,30789,
2026-06-04T11:33:01.444604+00:00,GET,/,Root redirect,200,1544.0992999938317,30789,
2026-06-04T11:33:01.709604+00:00,GET,/admin-login,Admin login page,200,1353.5012000065763,9945,
2026-06-04T11:33:02.747147+00:00,GET,/admin-login,Admin login page,200,349.0067000093404,9945,
2026-06-04T11:33:02.954147+00:00,GET,/admin-login,Admin login page,200,643.6083999869879,9945,
2026-06-04T11:33:02.813147+00:00,GET,/admin-login,Admin login page,200,946.7374000232667,9945,
2026-06-04T11:33:02.875147+00:00,GET,/static/styles.css,Main stylesheet,200,929.8203999933321,18140,
2026-06-04T11:33:02.782146+00:00,GET,/login,Login page,200,1041.0803999984637,30789,
2026-06-04T11:33:03.158146+00:00,GET,/admin-login,Admin login page,200,667.0009999943431,9945,
2026-06-04T11:33:02.832146+00:00,GET,/admin-login,Admin login page,200,994.9024000088684,9945,
2026-06-04T11:33:03.127146+00:00,GET,/admin-login,Admin login page,200,703.4746000135783,9945,
2026-06-04T11:33:02.782146+00:00,GET,/register,Register page,200,1049.173100007465,39583,
2026-06-04T11:33:02.844147+00:00,GET,/login,Login page,200,988.4306000021752,30789,
2026-06-04T11:33:02.954147+00:00,GET,/register,Register page,200,879.3691000028048,39583,
2026-06-04T11:33:02.936147+00:00,GET,/register,Register page,200,898.7541999958921,39583,
2026-06-04T11:33:03.061146+00:00,GET,/register,Register page,200,774.9464000225998,39583,
2026-06-04T11:33:02.988147+00:00,GET,/register,Register page,200,849.393600015901,39583,
2026-06-04T11:33:03.237145+00:00,GET,/login,Login page,200,601.6952999925707,30789,
2026-06-04T11:33:03.030147+00:00,GET,/register,Register page,200,810.12589999591,39583,
2026-06-04T11:33:01.664603+00:00,GET,/,Root redirect,200,2177.2667999903206,30789,
2026-06-04T11:33:03.108146+00:00,GET,/login,Login page,200,760.0915000075474,30789,
2026-06-04T11:33:03.108146+00:00,GET,/login,Login page,200,878.3508000196889,30789,
2026-06-04T11:33:03.139147+00:00,GET,/static/styles.css,Main stylesheet,200,849.1739000019152,18140,
2026-06-04T11:33:03.349150+00:00,GET,/login,Login page,200,653.312599984929,30789,
2026-06-04T11:33:03.108146+00:00,GET,/register,Register page,200,927.2434999875259,39583,
2026-06-04T11:33:03.350147+00:00,GET,/register,Register page,200,685.766299982788,39583,
2026-06-04T11:33:03.108146+00:00,GET,/register,Register page,200,929.8742999962997,39583,
2026-06-04T11:33:03.563147+00:00,GET,/admin-login,Admin login page,200,475.1762000087183,9945,
2026-06-04T11:33:03.510149+00:00,GET,/admin-login,Admin login page,200,531.2203000066802,9945,
2026-06-04T11:33:03.486146+00:00,GET,/login,Login page,200,577.8097000147682,30789,
2026-06-04T11:33:03.510149+00:00,GET,/login,Login page,200,556.8144999851938,30789,
2026-06-04T11:33:03.343148+00:00,GET,/admin-login,Admin login page,200,724.8100000142585,9945,
2026-06-04T11:33:03.350147+00:00,GET,/static/styles.css,Main stylesheet,200,718.9651999797206,18140,
2026-06-04T11:33:03.256146+00:00,GET,/static/styles.css,Main stylesheet,200,814.7007999941707,18140,
2026-06-04T11:33:03.127146+00:00,GET,/,Root redirect,200,946.2440999923274,30789,
2026-06-04T11:33:03.350147+00:00,GET,/static/styles.css,Main stylesheet,200,723.7385000044014,18140,
2026-06-04T11:33:02.887147+00:00,GET,/,Root redirect,200,1208.086500002537,30789,
2026-06-04T11:33:03.493146+00:00,GET,/admin-login,Admin login page,200,604.4144000043161,9945,
2026-06-04T11:33:03.108146+00:00,GET,/register,Register page,200,990.6687999900896,39583,
2026-06-04T11:33:03.231149+00:00,GET,/login,Login page,200,871.1502999940421,30789,
2026-06-04T11:33:03.350147+00:00,GET,/admin-login,Admin login page,200,830.8381000242662,9945,
2026-06-04T11:33:03.456149+00:00,GET,/login,Login page,200,727.8490000171587,30789,
2026-06-04T11:33:02.813147+00:00,GET,/,Root redirect,200,1372.3517000034917,30789,
2026-06-04T11:33:02.765147+00:00,GET,/,Root redirect,200,1422.0072000171058,30789,
2026-06-04T11:33:03.350147+00:00,GET,/login,Login page,200,837.9931999952532,30789,
2026-06-04T11:33:03.193146+00:00,GET,/register,Register page,200,997.2057999984827,39583,
2026-06-04T11:33:02.989146+00:00,GET,/,Root redirect,200,1203.4532999969088,30789,
2026-06-04T11:33:03.350147+00:00,GET,/register,Register page,200,843.9863999956287,39583,
2026-06-04T11:33:03.158146+00:00,GET,/,Root redirect,200,1145.2512000105344,30789,
2026-06-04T11:33:04.099746+00:00,GET,/static/styles.css,Main stylesheet,200,981.6122000047471,18140,
2026-06-04T11:33:03.761147+00:00,GET,/,Root redirect,200,1340.8036999753676,30789,
2026-06-04T11:33:03.108146+00:00,GET,/,Root redirect,200,1995.0207000074442,30789,
2026-06-04T11:33:03.139147+00:00,GET,/,Root redirect,200,1965.7438000140246,30789,
2026-06-04T11:33:04.335498+00:00,GET,/admin-login,Admin login page,200,771.2004999921191,9945,
2026-06-04T11:33:03.622147+00:00,GET,/,Root redirect,200,1485.974700015504,30789,
2026-06-04T11:33:04.335498+00:00,GET,/static/styles.css,Main stylesheet,200,773.491500003729,18140,
2026-06-04T11:33:04.335498+00:00,GET,/login,Login page,200,774.8359000252094,30789,
2026-06-04T11:33:04.270366+00:00,GET,/register,Register page,200,841.7550999729428,39583,
2026-06-04T11:33:03.475146+00:00,GET,/,Root redirect,200,1638.1570000085048,30789,
2026-06-04T11:33:04.335498+00:00,GET,/register,Register page,200,778.1395000056364,39583,
2026-06-04T11:33:04.422498+00:00,GET,/admin-login,Admin login page,200,761.9292000017595,9945,
2026-06-04T11:33:04.422498+00:00,GET,/register,Register page,200,768.5285000188742,39583,
2026-06-04T11:33:04.318497+00:00,GET,/admin-login,Admin login page,200,915.0684000051115,9945,
2026-06-04T11:33:04.335498+00:00,GET,/login,Login page,200,898.9418999990448,30789,
2026-06-04T11:33:04.422498+00:00,GET,/login,Login page,200,856.9375000079162,30789,
2026-06-04T11:33:04.422498+00:00,GET,/static/styles.css,Main stylesheet,200,864.0006000059657,18140,
2026-06-04T11:33:04.422498+00:00,GET,/register,Register page,200,879.177199996775,39583,
2026-06-04T11:33:04.572498+00:00,GET,/admin-login,Admin login page,200,874.5332999969833,9945,
2026-06-04T11:33:04.788498+00:00,GET,/admin-login,Admin login page,200,678.0096000002231,9945,
2026-06-04T11:33:04.769498+00:00,GET,/admin-login,Admin login page,200,698.2728999864776,9945,
2026-06-04T11:33:04.415499+00:00,GET,/login,Login page,200,1072.3024000180885,30789,
2026-06-04T11:33:04.564498+00:00,GET,/login,Login page,200,926.163500000257,30789,
2026-06-04T11:33:05.029498+00:00,GET,/login,Login page,200,462.67390000866726,30789,
2026-06-04T11:33:04.336498+00:00,GET,/login,Login page,200,1157.1403999987524,30789,
2026-06-04T11:33:04.563499+00:00,GET,/static/styles.css,Main stylesheet,200,930.972500005737,18140,
2026-06-04T11:33:04.769498+00:00,GET,/register,Register page,200,726.7651000001933,39583,
2026-06-04T11:33:04.877498+00:00,GET,/login,Login page,200,620.4632000008132,30789,
2026-06-04T11:33:04.683498+00:00,GET,/register,Register page,200,815.4600999841932,39583,
2026-06-04T11:33:04.870498+00:00,GET,/login,Login page,200,630.1942999998573,30789,
2026-06-04T11:33:04.571498+00:00,GET,/static/styles.css,Main stylesheet,200,930.2884000062477,18140,
2026-06-04T11:33:04.564498+00:00,GET,/login,Login page,200,939.1557999770157,30789,
2026-06-04T11:33:05.047498+00:00,GET,/register,Register page,200,456.8358999968041,39583,
2026-06-04T11:33:04.635498+00:00,GET,/register,Register page,200,870.3645000059623,39583,
2026-06-04T11:33:04.572498+00:00,GET,/login,Login page,200,935.8216000255197,30789,
2026-06-04T11:33:04.415499+00:00,GET,/static/styles.css,Main stylesheet,200,1093.5553000017535,18140,
2026-06-04T11:33:04.455498+00:00,GET,/register,Register page,200,1056.0484000016004,39583,
2026-06-04T11:33:04.564498+00:00,GET,/,Root redirect,200,956.6150000027847,30789,
2026-06-04T11:33:04.601499+00:00,GET,/static/styles.css,Main stylesheet,200,949.6887999994215,18140,
2026-06-04T11:33:04.769498+00:00,GET,/admin-login,Admin login page,200,1161.556400009431,9945,
2026-06-04T11:33:04.763498+00:00,GET,/,Root redirect,200,1169.5074000163004,30789,
2026-06-04T11:33:04.564498+00:00,GET,/,Root redirect,200,1369.3419999908656,30789,
2026-06-04T11:33:04.876498+00:00,GET,/,Root redirect,200,1058.8946999923792,30789,
2026-06-04T11:33:04.564498+00:00,GET,/,Root redirect,200,1371.856799989473,30789,
2026-06-04T11:33:04.601499+00:00,GET,/,Root redirect,200,1336.133599979803,30789,
2026-06-04T11:33:04.834499+00:00,GET,/,Root redirect,200,1103.9211000024807,30789,
2026-06-04T11:33:04.834499+00:00,GET,/,Root redirect,200,1105.511600006139,30789,
2026-06-04T11:33:04.683498+00:00,GET,/,Root redirect,200,1258.0397999845445,30789,
2026-06-04T11:33:04.571498+00:00,GET,/register,Register page,200,1370.8642999990843,39583,
2026-06-04T11:33:05.763271+00:00,GET,/admin-login,Admin login page,200,629.2765999969561,9945,
2026-06-04T11:33:05.623272+00:00,GET,/admin-login,Admin login page,200,769.5974999805912,9945,
