started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T10:17:38.333229+00:00,GET,/static/styles.css,Main stylesheet,200,239.1588999889791,18140,
2026-06-04T10:17:38.412229+00:00,GET,/register,Register page,200,288.00060000503436,39583,
2026-06-04T10:17:38.629231+00:00,GET,/admin-login,Admin login page,200,254.12949998280965,9945,
2026-06-04T10:17:38.537228+00:00,GET,/,Root redirect,200,574.410999979591,30789,
2026-06-04T10:17:39.074448+00:00,GET,/login,Login page,200,300.1611999934539,30789,
2026-06-04T10:17:39.202456+00:00,GET,/admin-login,Admin login page,200,249.8325000051409,9945,
2026-06-04T10:17:38.936722+00:00,GET,/,Root redirect,200,527.7252999949269,30789,
2026-06-04T10:17:39.391142+00:00,GET,/register,Register page,200,290.2287999750115,39583,
2026-06-04T10:17:39.623468+00:00,GET,/,Root redirect,200,602.77299999143,30789,
2026-06-04T10:17:39.967581+00:00,GET,/static/styles.css,Main stylesheet,200,278.44069999991916,18140,
2026-06-04T10:17:39.967581+00:00,GET,/static/styles.css,Main stylesheet,200,316.5673000039533,18140,
2026-06-04T10:17:40.186122+00:00,GET,/login,Login page,200,298.53660002117977,30789,
2026-06-04T10:17:39.887476+00:00,GET,/,Root redirect,200,619.9458999908529,30789,
