started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T11:23:18.360773+00:00,GET,/static/styles.css,Main stylesheet,200,391.67330000782385,18140,
2026-06-04T11:23:18.396771+00:00,GET,/login,Login page,200,357.23620001226664,30789,
2026-06-04T11:23:18.433771+00:00,GET,/register,Register page,200,322.10989997838624,39583,
2026-06-04T11:23:18.409770+00:00,GET,/register,Register page,200,347.0108000037726,39583,
2026-06-04T11:23:18.452770+00:00,GET,/static/styles.css,Main stylesheet,200,348.0189999972936,18140,
2026-06-04T11:23:18.469771+00:00,GET,/login,Login page,200,343.6247000063304,30789,
2026-06-04T11:23:18.524770+00:00,GET,/static/styles.css,Main stylesheet,200,329.81239998480305,18140,
2026-06-04T11:23:18.487770+00:00,GET,/login,Login page,200,370.0078999972902,30789,
2026-06-04T11:23:18.564770+00:00,GET,/static/styles.css,Main stylesheet,200,326.1804000067059,18140,
2026-06-04T11:23:18.548771+00:00,GET,/register,Register page,200,376.0611999896355,39583,
2026-06-04T11:23:18.505770+00:00,GET,/register,Register page,200,428.30839997623116,39583,
2026-06-04T11:23:18.653771+00:00,GET,/login,Login page,200,289.2238000058569,30789,
2026-06-04T11:23:18.623773+00:00,GET,/register,Register page,200,332.32700001099147,39583,
2026-06-04T11:23:18.606772+00:00,GET,/register,Register page,200,351.7977000155952,39583,
2026-06-04T11:23:18.605770+00:00,GET,/register,Register page,200,359.49400000390597,39583,
2026-06-04T11:23:18.676770+00:00,GET,/login,Login page,200,292.79269999824464,30789,
2026-06-04T11:23:18.378770+00:00,GET,/,Root redirect,200,602.089199994225,30789,
2026-06-04T11:23:18.324771+00:00,GET,/,Root redirect,200,667.2479000117164,30789,
2026-06-04T11:23:18.325771+00:00,GET,/,Root redirect,200,681.7890999955125,30789,
2026-06-04T11:23:18.588771+00:00,GET,/,Root redirect,200,623.2777000113856,30789,
2026-06-04T11:23:19.253258+00:00,GET,/admin-login,Admin login page,200,358.5449999955017,9945,
2026-06-04T11:23:19.306267+00:00,GET,/register,Register page,200,310.7000000018161,39583,
2026-06-04T11:23:19.271269+00:00,GET,/register,Register page,200,354.0221999865025,39583,
2026-06-04T11:23:19.271269+00:00,GET,/register,Register page,200,405.7308999763336,39583,
2026-06-04T11:23:19.363009+00:00,GET,/static/styles.css,Main stylesheet,200,346.86049999436364,18140,
2026-06-04T11:23:19.397036+00:00,GET,/admin-login,Admin login page,200,314.7080999915488,9945,
2026-06-04T11:23:19.363009+00:00,GET,/register,Register page,200,387.2988999937661,39583,
2026-06-04T11:23:19.455431+00:00,GET,/admin-login,Admin login page,200,352.6222999789752,9945,
2026-06-04T11:23:19.438429+00:00,GET,/static/styles.css,Main stylesheet,200,417.1402000065427,18140,
2026-06-04T11:23:19.522429+00:00,GET,/admin-login,Admin login page,200,354.4938999984879,9945,
2026-06-04T11:23:19.522429+00:00,GET,/admin-login,Admin login page,200,355.9467000013683,9945,
2026-06-04T11:23:19.489429+00:00,GET,/static/styles.css,Main stylesheet,200,390.7875000149943,18140,
2026-06-04T11:23:19.472430+00:00,GET,/register,Register page,200,408.6381000233814,39583,
2026-06-04T11:23:19.472430+00:00,GET,/login,Login page,200,446.35750001179986,30789,
2026-06-04T11:23:19.271269+00:00,GET,/,Root redirect,200,694.0535999892745,30789,
2026-06-04T11:23:19.722780+00:00,GET,/static/styles.css,Main stylesheet,200,259.61400000960566,18140,
2026-06-04T11:23:19.472430+00:00,GET,/,Root redirect,200,711.4276999782305,30789,
2026-06-04T11:23:19.472430+00:00,GET,/,Root redirect,200,712.6685999974143,30789,
2026-06-04T11:23:19.438429+00:00,GET,/,Root redirect,200,749.0726999822073,30789,
2026-06-04T11:23:19.339266+00:00,GET,/,Root redirect,200,848.5542999987956,30789,
2026-06-04T11:23:20.189040+00:00,GET,/register,Register page,200,363.3207999810111,39583,
2026-06-04T11:23:20.254043+00:00,GET,/register,Register page,200,299.81409999891184,39583,
2026-06-04T11:23:20.125039+00:00,GET,/login,Login page,200,430.2410999953281,30789,
2026-06-04T11:23:20.143041+00:00,GET,/register,Register page,200,412.63450001133606,39583,
2026-06-04T11:23:20.220043+00:00,GET,/register,Register page,200,337.5730999978259,39583,
2026-06-04T11:23:20.358797+00:00,GET,/login,Login page,200,320.144800003618,30789,
2026-06-04T11:23:20.389250+00:00,GET,/static/styles.css,Main stylesheet,200,393.9077999966685,18140,
2026-06-04T11:23:20.389250+00:00,GET,/static/styles.css,Main stylesheet,200,394.8044999851845,18140,
2026-06-04T11:23:20.389250+00:00,GET,/register,Register page,200,396.5996000042651,39583,
2026-06-04T11:23:20.125039+00:00,GET,/,Root redirect,200,661.8998999765608,30789,
2026-06-04T11:23:20.220043+00:00,GET,/,Root redirect,200,572.6526000071317,30789,
2026-06-04T11:23:20.389250+00:00,GET,/admin-login,Admin login page,200,405.4212999762967,9945,
2026-06-04T11:23:20.488250+00:00,GET,/admin-login,Admin login page,200,319.807399995625,9945,
2026-06-04T11:23:20.312539+00:00,GET,/,Root redirect,200,555.8502999774646,30789,
2026-06-04T11:23:20.708036+00:00,GET,/login,Login page,200,303.9506000059191,30789,
2026-06-04T11:23:20.708036+00:00,GET,/login,Login page,200,305.54640002083033,30789,
2026-06-04T11:23:20.423249+00:00,GET,/,Root redirect,200,605.7422999874689,30789,
2026-06-04T11:23:20.708036+00:00,GET,/register,Register page,200,336.98580000782385,39583,
2026-06-04T11:23:20.476249+00:00,GET,/,Root redirect,200,669.9328999966383,30789,
2026-06-04T11:23:20.685037+00:00,GET,/,Root redirect,200,551.0632999939844,30789,
2026-06-04T11:23:21.058001+00:00,GET,/static/styles.css,Main stylesheet,200,374.4118999748025,18140,
2026-06-04T11:23:21.058001+00:00,GET,/register,Register page,200,375.90509999427013,39583,
2026-06-04T11:23:21.058001+00:00,GET,/login,Login page,200,377.1402999991551,30789,
2026-06-04T11:23:21.058001+00:00,GET,/static/styles.css,Main stylesheet,200,382.611499982886,18140,
2026-06-04T11:23:21.182513+00:00,GET,/login,Login page,200,267.0055999769829,30789,
2026-06-04T11:23:21.058001+00:00,GET,/login,Login page,200,399.7864999982994,30789,
2026-06-04T11:23:21.309505+00:00,GET,/admin-login,Admin login page,200,370.46050000935793,9945,
2026-06-04T11:23:21.291506+00:00,GET,/login,Login page,200,417.8379999939352,30789,
2026-06-04T11:23:21.375505+00:00,GET,/register,Register page,200,334.34120001038536,39583,
2026-06-04T11:23:21.291506+00:00,GET,/register,Register page,200,420.4759999993257,39583,
2026-06-04T11:23:21.525332+00:00,GET,/static/styles.css,Main stylesheet,200,364.35539997182786,18140,
2026-06-04T11:23:21.376505+00:00,GET,/login,Login page,200,514.8148000007495,30789,
2026-06-04T11:23:21.650965+00:00,GET,/admin-login,Admin login page,200,277.8746999974828,9945,
2026-06-04T11:23:21.370505+00:00,GET,/,Root redirect,200,696.7872999957763,30789,
2026-06-04T11:23:21.291506+00:00,GET,/register,Register page,200,777.4253999814391,39583,
2026-06-04T11:23:21.525332+00:00,GET,/,Root redirect,200,560.8970999892335,30789,
2026-06-04T11:23:21.559361+00:00,GET,/,Root redirect,200,541.1540000059176,30789,
2026-06-04T11:23:21.291506+00:00,GET,/register,Register page,200,852.9992000258062,39583,
2026-06-04T11:23:21.559361+00:00,GET,/,Root redirect,200,593.7857000099029,30789,
2026-06-04T11:23:21.978111+00:00,GET,/admin-login,Admin login page,200,291.0886000026949,9945,
2026-06-04T11:23:21.944100+00:00,GET,/register,Register page,200,329.89229998202063,39583,
2026-06-04T11:23:21.744002+00:00,GET,/,Root redirect,200,563.2199000101537,30789,
2026-06-04T11:23:21.944100+00:00,GET,/static/styles.css,Main stylesheet,200,368.0282999994233,18140,
2026-06-04T11:23:21.944100+00:00,GET,/register,Register page,200,378.97600000724196,39583,
2026-06-04T11:23:22.012112+00:00,GET,/register,Register page,200,338.3699000114575,39583,
2026-06-04T11:23:22.194249+00:00,GET,/static/styles.css,Main stylesheet,200,342.6237000094261,18140,
2026-06-04T11:23:22.211254+00:00,GET,/static/styles.css,Main stylesheet,200,332.60409999638796,18140,
2026-06-04T11:23:22.229253+00:00,GET,/static/styles.css,Main stylesheet,200,327.70689998869784,18140,
2026-06-04T11:23:22.433608+00:00,GET,/admin-login,Admin login page,200,262.0353000238538,9945,
2026-06-04T11:23:21.944100+00:00,GET,/,Root redirect,200,753.3525000035297,30789,
2026-06-04T11:23:22.399599+00:00,GET,/admin-login,Admin login page,200,310.75419997796416,9945,
2026-06-04T11:23:22.399599+00:00,GET,/login,Login page,200,321.1418999999296,30789,
2026-06-04T11:23:22.605305+00:00,GET,/login,Login page,200,291.5369999827817,30789,
2026-06-04T11:23:22.229253+00:00,GET,/,Root redirect,200,700.1759000122547,30789,
2026-06-04T11:23:22.570301+00:00,GET,/login,Login page,200,366.7266999837011,30789,
2026-06-04T11:23:22.605305+00:00,GET,/login,Login page,200,342.25750001496635,30789,
2026-06-04T11:23:22.570301+00:00,GET,/admin-login,Admin login page,200,381.7640999914147,9945,
2026-06-04T11:23:22.669305+00:00,GET,/register,Register page,200,314.5168999908492,39583,
2026-06-04T11:23:22.809424+00:00,GET,/static/styles.css,Main stylesheet,200,302.7652000018861,18140,
2026-06-04T11:23:22.775419+00:00,GET,/register,Register page,200,339.0335000003688,39583,
2026-06-04T11:23:22.826426+00:00,GET,/register,Register page,200,310.3742999956012,39583,
2026-06-04T11:23:22.658305+00:00,GET,/,Root redirect,200,510.07690001279116,30789,
2026-06-04T11:23:22.840426+00:00,GET,/register,Register page,200,350.08299999753945,39583,
2026-06-04T11:23:23.038602+00:00,GET,/static/styles.css,Main stylesheet,200,304.09039999358356,18140,
2026-06-04T11:23:23.055614+00:00,GET,/register,Register page,200,329.5898000069428,39583,
2026-06-04T11:23:22.775419+00:00,GET,/,Root redirect,200,625.8040000102483,30789,
2026-06-04T11:23:22.862426+00:00,GET,/,Root redirect,200,549.2472999903839,30789,
2026-06-04T11:23:23.244887+00:00,GET,/admin-login,Admin login page,200,296.619999979157,9945,
2026-06-04T11:23:23.208882+00:00,GET,/admin-login,Admin login page,200,334.01750001939945,9945,
2026-06-04T11:23:23.208882+00:00,GET,/login,Login page,200,358.63719999906607,30789,
2026-06-04T11:23:23.244887+00:00,GET,/login,Login page,200,431.62540000048466,30789,
2026-06-04T11:23:23.411931+00:00,GET,/register,Register page,200,335.1791999884881,39583,
2026-06-04T11:23:23.074606+00:00,GET,/,Root redirect,200,673.5843000060413,30789,
2026-06-04T11:23:23.484759+00:00,GET,/login,Login page,200,266.0211999900639,30789,
2026-06-04T11:23:23.450743+00:00,GET,/register,Register page,200,306.5792999987025,39583,
2026-06-04T11:23:23.451743+00:00,GET,/static/styles.css,Main stylesheet,200,308.5756000073161,18140,
2026-06-04T11:23:23.479761+00:00,GET,/register,Register page,200,306.1895999999251,39583,
2026-06-04T11:23:23.519760+00:00,GET,/register,Register page,200,286.2645999994129,39583,
2026-06-04T11:23:23.648208+00:00,GET,/static/styles.css,Main stylesheet,200,346.1539999989327,18140,
2026-06-04T11:23:23.694213+00:00,GET,/login,Login page,200,301.0425000102259,30789,
2026-06-04T11:23:23.614204+00:00,GET,/login,Login page,200,382.93000002158806,30789,
2026-06-04T11:23:23.847323+00:00,GET,/static/styles.css,Main stylesheet,200,280.11680001509376,18140,
2026-06-04T11:23:23.894189+00:00,GET,/static/styles.css,Main stylesheet,200,314.51840000227094,18140,
2026-06-04T11:23:23.677214+00:00,GET,/,Root redirect,200,542.516199988313,30789,
2026-06-04T11:23:23.631210+00:00,GET,/,Root redirect,200,609.3851999903563,30789,
2026-06-04T11:23:23.912190+00:00,GET,/admin-login,Admin login page,200,337.22379998653196,9945,
2026-06-04T11:23:23.930188+00:00,GET,/static/styles.css,Main stylesheet,200,447.79999999445863,18140,
2026-06-04T11:23:24.084544+00:00,GET,/static/styles.css,Main stylesheet,200,313.5926999966614,18140,
2026-06-04T11:23:24.050543+00:00,GET,/login,Login page,200,349.28570000920445,30789,
2026-06-04T11:23:24.189910+00:00,GET,/static/styles.css,Main stylesheet,200,240.57440002798103,18140,
2026-06-04T11:23:24.252770+00:00,GET,/static/styles.css,Main stylesheet,200,336.67720001540147,18140,
2026-06-04T11:23:24.299770+00:00,GET,/login,Login page,200,304.5884000021033,30789,
2026-06-04T11:23:24.270772+00:00,GET,/login,Login page,200,341.0876999842003,30789,
2026-06-04T11:23:24.322771+00:00,GET,/admin-login,Admin login page,200,327.8420999995433,9945,
2026-06-04T11:23:24.287771+00:00,GET,/admin-login,Admin login page,200,363.98059999919496,9945,
2026-06-04T11:23:24.050543+00:00,GET,/,Root redirect,200,603.1506000144873,30789,
2026-06-04T11:23:24.252770+00:00,GET,/admin-login,Admin login page,200,402.7395000157412,9945,
2026-06-04T11:23:24.503925+00:00,GET,/admin-login,Admin login page,200,291.35000001406297,9945,
2026-06-04T11:23:24.503925+00:00,GET,/admin-login,Admin login page,200,334.25710001029074,9945,
2026-06-04T11:23:24.503925+00:00,GET,/login,Login page,200,356.99250001925975,30789,
2026-06-04T11:23:24.632035+00:00,GET,/admin-login,Admin login page,200,245.22159999469295,9945,
2026-06-04T11:23:24.252770+00:00,GET,/,Root redirect,200,710.3942999965511,30789,
2026-06-04T11:23:24.755683+00:00,GET,/admin-login,Admin login page,200,261.83199998922646,9945,
2026-06-04T11:23:24.721679+00:00,GET,/register,Register page,200,346.7358000052627,39583,
2026-06-04T11:23:24.721679+00:00,GET,/register,Register page,200,374.3183000187855,39583,
2026-06-04T11:23:24.910967+00:00,GET,/admin-login,Admin login page,200,339.7242999926675,9945,
2026-06-04T11:23:24.892964+00:00,GET,/admin-login,Admin login page,200,358.90069999732077,9945,
2026-06-04T11:23:24.943967+00:00,GET,/register,Register page,200,308.3253000222612,39583,
2026-06-04T11:23:24.755683+00:00,GET,/,Root redirect,200,654.2842999915592,30789,
2026-06-04T11:23:25.113238+00:00,GET,/static/styles.css,Main stylesheet,200,326.97570000891574,18140,
2026-06-04T11:23:25.158872+00:00,GET,/login,Login page,200,306.42820001230575,30789,
2026-06-04T11:23:25.158872+00:00,GET,/register,Register page,200,310.5422000226099,39583,
2026-06-04T11:23:25.158872+00:00,GET,/admin-login,Admin login page,200,330.55239997338504,9945,
