started_at,method,path,label,status,elapsed_ms,bytes_read,error
2026-06-04T10:08:30.470293+00:00,GET,/register,Register page,200,260.46359998872504,39583,
2026-06-04T10:08:31.233603+00:00,GET,/admin-login,Admin login page,200,287.6228999812156,9945,
2026-06-04T10:08:32.023610+00:00,GET,/register,Register page,200,251.37340000947006,39583,
2026-06-04T10:08:32.787695+00:00,GET,/register,Register page,200,293.71070000343025,39583,
2026-06-04T10:08:33.587333+00:00,GET,/static/styles.css,Main stylesheet,200,253.79039999097586,18140,
2026-06-04T10:08:34.352138+00:00,GET,/register,Register page,200,283.2602999988012,39583,
2026-06-04T10:08:35.150768+00:00,GET,/login,Login page,200,276.69309999328107,30789,
2026-06-04T10:08:35.930071+00:00,GET,/login,Login page,200,244.15139999473467,30789,
2026-06-04T10:08:36.680480+00:00,GET,/register,Register page,200,276.32430000812747,39583,
2026-06-04T10:08:37.458623+00:00,GET,/login,Login page,200,241.93439999362454,30789,
2026-06-04T10:08:38.208488+00:00,GET,/login,Login page,200,257.82120000803843,30789,
2026-06-04T10:08:38.972045+00:00,GET,/static/styles.css,Main stylesheet,200,284.3355000077281,18140,
2026-06-04T10:08:39.765870+00:00,GET,/,Root redirect,200,553.9251000154763,30789,
2026-06-04T10:08:40.823235+00:00,GET,/register,Register page,200,263.2111999846529,39583,
2026-06-04T10:08:41.589494+00:00,GET,/register,Register page,200,248.72590001905337,39583,
2026-06-04T10:08:42.338578+00:00,GET,/admin-login,Admin login page,200,286.2250999896787,9945,
2026-06-04T10:08:43.131818+00:00,GET,/login,Login page,200,285.7361999922432,30789,
2026-06-04T10:08:43.928485+00:00,GET,/static/styles.css,Main stylesheet,200,252.67020001774654,18140,
2026-06-04T10:08:44.689091+00:00,GET,/login,Login page,200,243.09679999714717,30789,
2026-06-04T10:08:45.434119+00:00,GET,/login,Login page,200,263.2680000097025,30789,
2026-06-04T10:08:46.198556+00:00,GET,/login,Login page,200,245.69939999491908,30789,
2026-06-04T10:08:46.949816+00:00,GET,/,Root redirect,200,514.693700009957,30789,
2026-06-04T10:08:47.976869+00:00,GET,/login,Login page,200,253.19930000114255,30789,
2026-06-04T10:08:48.742226+00:00,GET,/static/styles.css,Main stylesheet,200,248.29220000538044,18140,
2026-06-04T10:08:49.491957+00:00,GET,/admin-login,Admin login page,200,300.355400016997,9945,
2026-06-04T10:08:50.302079+00:00,GET,/admin-login,Admin login page,200,280.5798999906983,9945,
2026-06-04T10:08:51.094290+00:00,GET,/admin-login,Admin login page,200,261.1116000043694,9945,
2026-06-04T10:08:51.856815+00:00,GET,/register,Register page,200,264.46560001932085,39583,
2026-06-04T10:08:52.635257+00:00,GET,/login,Login page,200,278.97139999549836,30789,
2026-06-04T10:08:53.415716+00:00,GET,/login,Login page,200,284.17320002336055,30789,
2026-06-04T10:08:54.208232+00:00,GET,/,Root redirect,200,587.8718000021763,30789,
2026-06-04T10:08:55.308505+00:00,GET,/admin-login,Admin login page,200,256.8785999901593,9945,
2026-06-04T10:08:56.070783+00:00,GET,/admin-login,Admin login page,200,261.4525000099093,9945,
2026-06-04T10:08:56.844898+00:00,GET,/login,Login page,200,269.1480999928899,30789,
2026-06-04T10:08:57.626624+00:00,GET,/,Root redirect,200,537.4506000080146,30789,
2026-06-04T10:08:58.669576+00:00,GET,/register,Register page,200,253.97600000724196,39583,
2026-06-04T10:08:59.432921+00:00,GET,/static/styles.css,Main stylesheet,200,283.2856999884825,18140,
2026-06-04T10:09:00.226916+00:00,GET,/login,Login page,200,266.54330000746995,30789,
